date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:47	89162/89162	---M--	200	added ('OK')	image/png	date:Sat,%2022%20May%202021%2018:58:14%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/others/error-1.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/others/error-1.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/404.html)
13:27:47	5281/5281	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Nov%202020%2006:26:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/10.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/10.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/contact.html)
13:27:47	5921/5921	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Nov%202020%2006:27:30%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/11.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/11.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/contact.html)
13:27:48	6010/6010	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Nov%202020%2006:28:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/12.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/12.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/contact.html)
13:27:48	1279/1279	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Oct%202019%2017:09:00%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/js/contact.js	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/js/contact.js	(from https://tunatheme.com/tf/html/quarter-preview/quarter/contact.html)
13:27:49	8084/8084	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Apr%202021%2002:20:04%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/icon-img/22.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/icon-img/22.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:49	8257/8257	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Apr%202021%2002:20:24%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/icons/icon-img/23.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/icons/icon-img/23.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:49	45639/45639	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2020:50:48%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/bg/22.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/bg/22.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-2.html)
13:27:50	5840/5840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2016:04:44%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcase.eot?55356177	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcaseeead.eot	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:51	3160/3160	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Jan%202019%2016:04:44%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcase.woff?55356177	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcaseeead.woff	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:51	5668/5668	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Jan%202019%2016:04:44%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcase.ttf?55356177	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcaseeead.ttf	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:51	2782/2782	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2016:04:44%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcase.svg?55356177	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/fonts/lightcaseeead.svg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:52%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:53%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:53%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_85_dfeffc_1x400.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:53%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:54%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:54%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:55%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_469bdd_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_469bdd_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:55%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_d8e7f3_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_d8e7f3_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:55%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_6da8d5_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_6da8d5_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:55%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_217bc0_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_217bc0_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_f9bd01_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_f9bd01_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_2e83ff_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2006:27:56%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/css/images/ui-icons_cd0a0a_256x240.png	(from https://tunatheme.com/tf/html/quarter-preview/quarter/css/plugins.css)
13:27:57	11393/11393	---M--	200	added ('OK')	application/javascript	date:Fri,%2021%20May%202021%2014:28:12%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/js/maplace-active.js	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/js/maplace-active.js	(from https://tunatheme.com/tf/html/quarter-preview/quarter/locations.html)
13:27:58	111983/111983	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2021:01:58%20GMT	https://tunatheme.com/tf/html/quarter-preview/quarter/img/slider/52.jpg	C:/My%20Web%20Sites/batdongsan1/tunatheme.com/tf/html/quarter-preview/quarter/img/slider/52.jpg	(from https://tunatheme.com/tf/html/quarter-preview/quarter/index-8.html)
